id,genre,track_name,artist_name,valence,energy
0AkE91xeeiaSApLOIX1aYJ,j-rock,Sun Don't Shine,The Band Apart,0.514,0.525
0MPKa5qtzbUK2DNpmp0ypb,j-rock,すべては君のせいで,Base Ball Bear,0.771,0.847
6VIPvEll5WnA2FD4ptCER8,j-rock,Top Of The World,Various Artists,0.67,0.906
5gv0YEzPivFIPitYbMDx1S,j-rock,マニフェスト,Superfly,0.643,0.95
2ZxtAmrjaHqJWdtQKWD53e,j-rock,ヴィレヴァンの,CHAI,0.226,0.741
3S8Zs7Gqjzr3dzHDFuCRdN,j-rock,Electric Surfin' Go Go,POLYSICS,0.63,0.945
0gdkJt6gvpJGafOUDoD1a2,j-rock,REPLAY,VAMPS,0.568,0.954
6qAq7X9V8xitiGDOo59R98,j-rock,JESUS AND MARIA,RIZE,0.26,0.988
4VBtbWf2grMjRovqczYpGa,j-rock,スローバラード,RC Succession,0.217,0.504
0F2gLwK44a3ResPG4XHoNi,j-rock,STARS AND CLOUDS,BOOM BOOM SATELLITES,0.0343,0.442
2fzxAYVsiagyT7yFwSkiwJ,j-rock,Sun Myself,Various Artists,0.789,0.81
0kzWHwEbvNv0icqQppU2ue,j-rock,ジェットリーズン,Guitar Wolf,0.0246,1.0
6f6OQJv9qjqyJq9NHin45n,jazz,Blue Ballad,Phil Woods,0.059,0.156
7yzM0pEseQUpb6BMViOPEA,jazz,Love Theme From Spartacus - Remastered,Yusef Lateef,0.454,0.379
4Kn24MbABUA6Yvage5UvrD,jazz,Harlem Nocturne,Quincy Jones,0.642,0.306
0m8tSPLHhjhGToD6LW0RPp,jazz,Windows,Chick Corea,0.468,0.344
27kbv0zhEhp3cgzcCMHq8r,jazz,Malcolm's Theme,Kamasi Washington,0.474,0.732
6gVXJNHw1DBEaGEMJgTj1k,jazz,Skyward Bound,Steps Ahead,0.0838,0.0843
1cpANF6zMBoFoxkoIjZHjv,jazz,Skating In Central Park,Bill Evans,0.148,0.0294
21fG5gVN5JiKbyRIUGKzoV,jazz,You've Got To Have Freedom,Pharoah Sanders,0.677,0.785
1pkGuASzBeTCbP5J5FJARh,jazz,Lucky To Be Me,Monica Zetterlund,0.235,0.0697
0rN5I9uWxtJqlND6tzqOxJ,jazz,Laughing Club,Henry Threadgill,0.365,0.552
70Va8NA2Ies98TNa1XuNbl,jazz,Brazilian Suite,Michel Petrucciani,0.739,0.434
7E3rc13GL2I5wA6CIFXaxs,jazz,L-O-V-E - Remastered,Nat King Cole,0.727,0.187
77N8NXUkbGwF7WuUjAlf9O,jazz,I'll Be Seeing You,Billie Holiday,0.148,0.0484
7DUGRxCf9NFJffb5Eei8Ar,jazz,God Bless the Child,Sonny Rollins,0.172,0.0421
75sAWnVBYaaYs1mWbB05Qg,jazz,Koop Island Blues,Koop,0.539,0.542
7nhoZnR7T2a4DYbCpPzIVt,jazz,Blackberry Winter,Keith Jarrett,0.182,0.0849
56IF1gMvIEOQeSCWoMT7hx,jazz,Black and Tan Fantasy - Live,Duke Ellington,0.291,0.174
6T4Med9aMXFnxLOEO2J87S,jazz,Groove Merchant,The Thad Jones - Mel Lewis Orchestra,0.385,0.34
16nJl8NnriCJxraco5Zssm,jazz,Better Git It in Your Soul,Charles Mingus,0.76,0.548
6AAxndfN25URaM9zQJfWbU,jazz,All The Things You Are,Charlie Parker,0.523,0.0775
41CHb7F7SXcmkj0h8wekeF,jazz,Gloomy Sunday (with Teddy Wilson & His Orchestra) - Take 1,Billie Holiday,0.191,0.0823
2wQibCPuFdiaNm9tVKXanF,jazz,Afrasia,Meg Okura,0.68,0.61
6Ya2qO1RUIFJhFMmNXJgse,jazz,The Toy Trumpet,Raymond Scott,0.607,0.314
4zxd4tiXPlWMqoJltbVTbE,jazz,Stella By Starlight (feat. John Coltrane & Bill Evans),Miles Davis,0.243,0.144
1QxmKMggKPykokcwBYvjso,jazz,Everything in Its Right Place,Brad Mehldau Trio,0.17,0.317
24eEaxNVvDFt1EFqGu6tn7,k-pop,Shoelaces,고정인,0.267,0.184
3B6L5LPII5By5IwyCPQYZY,k-pop,10분만 걸으면 (With 리치) (inst.),크리스,0.519,0.859
1QmRMQeKp3bdiZPFOck7JE,k-pop,후애,V.A,0.221,0.711
0Me6SI6hgowLrZAKvtyVOg,k-pop,The Boys,Girls' Generation,0.902,0.937
7FfjM89WfYGulnpVgyv2Xm,k-pop,Look At Me (MR),V.A,0.566,0.719
6H2CojFM0UeqRIodYqvDUB,k-pop,This Moment Is Your Life,Yoon Han,0.0,0.00882
0NvJTDPgF2YuLOW6yDGwW3,k-pop,Fotografia-희망이란 아이,Yiruma,0.0793,0.201
4Sn1KnFD4nLY23wzaC1zsg,k-pop,탈,김태성,0.0369,0.0755
31ZAhZMvBd9aQ8t2Nt9fUZ,k-pop,Understand (이해해),SE7EN,0.346,0.532
0KRbHMMJwJOBQ7UHcE7GbS,k-pop,Revenger (feat. 루드페이퍼 (Rude Paper)),Miryo,0.455,0.873
38ieVc88O6Wznw3NxXhE78,k-pop,You Got Me,STi,0.582,0.556
4LLHX6NQjwkRLGJmjm5UvL,k-pop,Joy,Yiruma,0.221,0.188
2tcDh7MNKMYFvIPX7iPgRZ,k-pop,The Boys,Girls' Generation,0.869,0.94
48axdJ6X2380GSuNLyWeuz,k-pop,Deaf,더더 밴드(TheThE Band),0.341,0.579
3Mici8BavxhyR0y0CXFPBN,k-pop,Bad Boy,BIGBANG,0.397,0.764
6uSiEMvcddn8JJEes3Y0Ax,k-pop,Summer Season (여름안엔서 Part 2),정재민,0.619,0.913
0siP89Fg555IrdP6OiaMte,k-pop,너의 마음속엔 강이 흐른다 (River Flows In You) (feat. Ruvin),Yiruma,0.233,0.175
5xZL3Hf4wrGy2873KKSiFN,k-pop,그대가...,에반,0.364,0.0553
3RRIr0ROzPUVKz4qh6rk0h,k-pop,The Boys *Bring The Boys* - Teddy Riley Remix,Girls' Generation,0.9,0.904
2GrYIUrAYK5TZhSh0RJV6H,k-pop,Fantastic Boy,BIGBANG,0.544,0.836
4P6121AyLHyUzsdXwtY2wo,k-pop,The Senior (老將) (Inst.),BILL STAX,0.18,0.467
0joYTv9Sh8FyEkO7kvi2tt,k-pop,April sick,lalasweet,0.371,0.122
7FbIgk88mUvl1cixDcIPrU,k-pop,1Q84,STi,0.428,0.558
2oCEVrglpvmPQUg9pPlBwU,k-pop,Miss Pretty(Inst),Basick & Kim Saehangil,0.56,0.679
58TeoU1db8bEE8P0YkEEF7,k-pop,Chug Chug (Feat. D. Theo of Soul Dive),UMC/UW,0.616,0.95
2fyTvrL2OA9VgVc9Hgvff2,kids,Bad Day,Alvin & The Chipmunks,0.294,0.654
4PSgx8uleKin89LFvvSXf9,kids,"Dora The Explorer Party Mix (including ""Dora The Explorer Theme"" & ""Travel Song"")",Dora The Explorer,0.681,0.919
4WGXdEXSxcs7ZJpzaFTxsD,kids,Popcorn,The Muppets,0.673,0.839
3dGcv579QV9azJ3nKLmGis,kids,Play Blue's Clues,Various Artists,0.593,0.684
7ibp0dEFgvmRHrSjw5Vw5z,kids,I'd Like To Be A Bubble,Tweenies,0.353,0.401
5aL9U9PfwtJnSFSCMbZgQG,kids,Love Of The Game,Bill Harley,0.428,0.294
321xoVaGgIcTf2oMoUIz2b,kids,Boo!,Trout Fishing in America,0.69,0.231
6ldmAg4gi29jwvviS2ir4b,kids,Old McDonald,Baby Genius,0.77,0.422
7diiPqW0hWvSgbmsZq5iUu,kids,The Goldfish,The Laurie Berkner Band,0.639,0.519
1Mi0xCq7VkSvjtGvTActtj,kids,Monkey And The Engineer,Little Mo' Mccoury,0.961,0.8
4HVrBSUpRiCxRaVKPuIyGj,kids,It's a Big World,Renee & Jeremy,0.531,0.102
1mHHHsnQ9XQsCf1qMEqH37,kids,Does Your Chewing Gum Lose Its Flavor On The Bedpost Overnight?,The Re-Bops,0.967,0.531
3CWiyGDaLRKVUS6ahKiAv1,kids,We're Doing a Sequel,Various Artists,0.796,0.663
5BaU8x5WaZ41OQOGNrwXpE,kids,Moon Moon Moon,The Laurie Berkner Band,0.364,0.127
7E1Nc4ty1qIFF1C9FOh6PN,kids,The Wonder Pets!,Wonder Pets,0.584,0.505
1KirPfRlqct69hhRLwsj4y,kids,Shoe Fly,Enzo Garcia,0.847,0.286
7datiYHpNDGRykZY0ta1wA,kids,Science Frontier,Monty Harper,0.909,0.515
7exER11O6jaBmUWhOvWRGh,kids,Wade in the Water,Ella Jenkins,0.329,0.262
7lcgDAJaMAoB86M98jLv3Q,kids,Can You Do It?,Imagination Movers,0.949,0.817
5KxQOaOFKj3SIFnV5udd5o,kids,The Creatures Under My Bed,Caspar Babypants,0.913,0.524
60tgnRcfkaSIcxsbwly6Kk,kids,Together Again,Various Artists,0.669,0.587
30DDy5TCb6DJGkOKiUdsER,kids,Night Mantra,Renee & Jeremy,0.608,0.127
1Cx2qZoBKjHtbCy3Ip5WFo,kids,Dinosaur Christmas,Wee Hairy Beasties,0.766,0.62
0jbGjqfzyN4IOPPQHa0X3H,kids,Bubbles,Parachute Express,0.644,0.251
7sqCmCXqkdGgkEQ4nj6I7C,kids,Lullaby Jazz,Children's Favorites,0.401,0.274
4jikVslCvDrDysc3p4tFHM,latin,Vendedora de Caricias,Panteon Rococo,0.902,0.675
4X4eypK7U3nCtOegosnciD,latin,Mi Historia Entre Tus Dedos,Gianluca Grignani,0.482,0.506
6iPDBwtiOZGlfQt9HD0jAG,latin,Un Sueño,Los Angeles De Charly,0.737,0.666
7ztcWZ0EB6akSzlb8BUaqG,latin,Hula Hoop,Daddy Yankee,0.951,0.818
4V3oSMh34oj9SP4KX9do3Y,latin,Cuando Fuimos Nada,Joss Favela,0.735,0.468
5fLOkcGJ6fGNyOGPlG07cK,latin,Culpable Tu,Alta Consigna,0.611,0.361
6aBQBHd6G9tX287t88CcL0,latin,Casas de Madera,Ramon Ayala Y Sus Bravos Del Norte,0.823,0.491
0AlxkpxyHszvNIuHxBHuDK,latin,Y te vas,José Luis Perales,0.456,0.421
4AQZNgdG73f2ZdC6VUZqBL,latin,Por Amarte,Enrique Iglesias,0.209,0.58
5VUR4MhJWAbp2ZHtSDvwJ7,latin,Se Me Perdio La Cadenita,Various Artists,0.715,0.682
7JNh1cfm0eXjqFVOzKLyau,latin,Mayores,Becky G,0.871,0.855
3AZ2FAKI5pGoRgRdAwN2Mq,latin,No Puedo Olvidarme Ti,MDO,0.612,0.797
6ofOsELtf1DyI6FGrVSwo0,latin,Me Hace Falta (Remix),Kevin Roldan,0.828,0.766
7FGZKu8VjGu1EImHbYgsS3,latin,Tu Amor Me Hace Bien,Marc Anthony,0.832,0.587
6WMYFEd4MJDIjJARHnOxoN,latin,Buscando Huellas (feat. J Balvin & Sean Paul),Major Lazer,0.502,0.849
2C2jFMQ6x80Fo2WjxsuDi8,latin,Juanito Alimana,Willie & Hector,0.921,0.795
5sQGo3fB2NoFalyy4uZjiu,latin,Ojalá,Silvio Rodríguez,0.377,0.235
1zVDbrBG7zCd6AXGLmbGj4,latin,Muchachita Consentida,Rayito Colombiano,0.928,0.612
7BYqVvoXpQFhs4jJ0qqNZt,latin,Entre dos tierras,Heroes Del Silencio,0.511,0.746
4wJNcICQAv1ZNj8tkoMJab,latin,Yo no soy esa,Mari Trini,0.729,0.633
0gCPvo1GkbtPhMqg5Gbx1K,latin,Vuelve,Daddy Yankee,0.199,0.531
5EJ2THuhAapEIeQOtXUQ0x,latin,Oye Mi Amor,Maná,0.962,0.903
0ycMwOaPrLAw3lNUKk2uTV,latin,Tócate Tú Misma,Alexis y Fido,0.378,0.536
54vVFWhoMG7LMfmRPTqijM,latin,Anacaona,Cheo Feliciano,0.945,0.701
2vvdTrdryjsl8DmPIMDWZU,latin,EL BAÑO (feat. Bad Bunny),Enrique Iglesias,0.626,0.888
7ojk4dqz5YvLKp9o3ZHLvF,latino,Lovumba,Daddy Yankee,0.935,0.933
2EM9zpAc7PVeoAydmbfVIL,latino,La Camisa Negra,Juanes,0.973,0.731
66iLejOv3978d78PlSSNaZ,latino,Corazón En La Maleta,Luis Fonsi,0.879,0.64
42kQdD5kbJgQdjoLVaks6p,latino,Adiós,Ricky Martin,0.857,0.894
2LgGkK27qwPG4ls3OsNmuj,latino,Perdón,Camila,0.218,0.54
1yLdZ7nBzpjNCl4Mmyndvs,latino,Cuando Nos Volvamos a Encontrar,Carlos Vives,0.598,0.867
3QFbOgWOqXEtOD02FMcX7K,latino,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",Pitbull,0.485,0.934
6IqbQelrOB6nTORNj4q2Ma,latino,Que Viva la Vida,Wisin,0.794,0.925
6ztMOMCtWcKZgMTiNfP9bC,latino,No Me Doy Por Vencido,Luis Fonsi,0.4,0.651
217bRMES4HVbPdUe8l8ECN,latino,El Malo,Aventura,0.701,0.506
60LFVZnngAnRkGrdDBrmwH,latino,Palabras,Amaia Montero,0.376,0.588
0rRMe1LBFoq5TjmT1Jye2D,latino,Hasta Abajo,Yandel,0.945,0.919
2jEMxGVpPpXTEtQ8kSk1Xx,latino,Me Voy,Various Artists,0.565,0.642
2LTcAMwvECXoKxHUW640V1,latino,Por Lo Que Reste de Vida,Thalia,0.389,0.757
5jCsUTkC9sbU3DeWrDSdJY,latino,Ay Vamos,J Balvin,0.915,0.784
1PtL0YQRtq3qxDGUSwZPJ5,latino,Travesuras,Nicky Jam,0.872,0.79
2HSt0zP8NTyBfLTFk0rSMi,latino,Persiana Americana,Soda Stereo,0.58,0.867
47TyfLrGhYHHyyQWk64d0M,latino,Flor Pálida,Marc Anthony,0.739,0.802
4OyzSXRSadNQt5EMwASdap,latino,Todo Cambió,Camila,0.363,0.523
2LxYSBpLM0xGXy9TP9BWRd,latino,Passion Whine,Farruko,0.754,0.667
5NOtC9vnvCuEy6IaNflffX,latino,Adentro,Calle 13,0.518,0.808
2X3Ta8uUxIRgG9HQ3RiMeh,latino,Flaca,Andrés Calamaro,0.956,0.741
2FmQWgxcHefsoyw4ob0yq3,latino,Quién Se Anima,Gerardo Ortiz,0.983,0.685
34HKhds76LUgKi88ABV0hL,latino,Odio (feat. Drake),Romeo Santos,0.584,0.727
2xIZ74gMY794yuZir9zwgc,latino,Siguiendo La Luna,Los Fabulosos Cadillacs,0.816,0.439
7KmgjIYsfQNnYo3J2tcWiu,malay,Nanti,Innuendo,0.515,0.239
3oXW35fP5nvbgeo70aB2fe,malay,Gerimis Mengundang,U.K'S,0.213,0.402
3qK9fJSPlF1yiJL382OVWY,malay,Kau Dan Aku,Nidji,0.322,0.493
3T75AN7wROKslRn9xCYK9f,malay,Yang Terdalam,Peterpan,0.631,0.438
2fdWrQeoJwjlUMBN5hiH0y,malay,Sabda Rindu - Original Mix,Glenn Fredly,0.212,0.354
7FjPYGkt2YCgKjQVKVq9XS,malay,Bathera Merdeka,Datuk Ahmad Jais,0.394,0.321
0k6oNJLfdKrr72VXmaOUuL,malay,Bertamu Di Kalbu,Jaclyn Victor,0.163,0.427
4ieHJYBXsfNuJo13PJSwRy,malay,Buat Sang Puteri,Spider,0.238,0.673
0Y7kxNAM6MzL9sdkbJ3vHh,malay,Kenang Daku Dalam Doamu,Datuk Sharifah Aini,0.326,0.294
1ryOelHsBTsqudTHW5slie,malay,Sahabat Kecilku,Gita Gutawa,0.216,0.269
2MBjJ2mW1p02RJfp7dl7HL,malay,Pokok - Single Version,Meet Uncle Hussain,0.233,0.64
2AurGDauHnxLcMtNAdVTkH,malay,Luka Lama Terguris Kembali - Album Version (Edited),Alleycats,0.434,0.684
0ksyIkSfnDPHm4csnNPWgi,malay,Lamunan Terhenti,Aris,0.272,0.535
1SUN0EYHd3DjMtQXfDWTZq,malay,Menghapus Jejakmu,Peterpan,0.948,0.608
3UlxTkaYwypJHSy0XJdFEj,malay,Akhir Cerita Cinta,Various Artists,0.257,0.563
1Nizg6wA1jOCcgNJ29aqzL,malay,Aku Baik-Baik Saja,Ratu,0.309,0.448
37wrhH3OnJw3VBFerPYqyf,malay,Kalimah Cinta,Amy Search,0.266,0.303
3J0O4cbc1sYMf4x5RHzKWa,malay,Kau Ilhamku - Akustik,Man Bai,0.605,0.558
4ksgoAjYOn7fGVG5SgqgAK,malay,Legenda,Dato' Sheila Majid,0.3,0.397
00GkidEsMWoZraymWS2E7v,malay,Rozana,V.E.,0.584,0.432
4Fg3YkddCnXT2HluIoWaCp,malay,Redha,In-Team,0.136,0.325
2PkbKYx8Z0Dqq5azewak4H,malay,Ada Apa Denganmu,Peterpan,0.7,0.781
0SdVlDVv1NALu5fUniTXRy,malay,Rindu Bayangan,Carefree,0.396,0.559
0sDySTcrUCKlQlQRmCCQQz,malay,Biarlah Bulan Bicara,Broery Marantika,0.0968,0.324
2gTg860d3Ju5ZbmkVVjukZ,malay,Manusia Biasa (CLB),Yovie & Nuno,0.67,0.664
0WOXsslOpkEtCzJmjS303Q,mandopop,回家,Dave Wong,0.359,0.383
0WYKe7qqBy3LOLJ99jn9Aw,mandopop,太认真,Chen Kun,0.567,0.725
5eCijDosighQAOJwnPVK9E,mandopop,初戀的地方,Teresa Teng,0.361,0.286
0jtNFxtaDRzLTP75rmDRAB,mandopop,比我幸福,Daniel Chan,0.35,0.474
53Fn62K7QDK0VfdEwsm3fD,mandopop,無言歌,Sandy Lam,0.0717,0.721
4pd8DTOyrwXGZKDScFpFuQ,mandopop,最親愛的你,Christine Fan,0.375,0.407
6lqxnKIOSGmTl9WicpOw56,mandopop,Mang Mu,JiaQing Wei,0.148,0.325
4lD40vyG33AcLiftmxQSC8,mandopop,那女孩對我說,Yida Huang,0.436,0.51
2PbCgvC3dJhsh5MJBMZyWm,mandopop,結,Jane Huang,0.304,0.733
4fVDiH2VJR44CZ01mpr5Gu,mandopop,寶貝 (In a Day),Deserts Chang,0.388,0.16
3iGmUcCj7fo6sqLFT2cJxO,mandopop,有吉他的流行歌曲 (Guitar),Crowd Lu,0.489,0.466
06frj1GP1CgkPTIy85cmqT,mandopop,可不可以愛我,盧學叡,0.157,0.473
05yQtgcH60lHUCTyq6bOpN,mandopop,我們都怕痛,Will Pan,0.212,0.406
0gkpaI6ZEEzbzxQ198dnzV,mandopop,呼吸,Tanya Chua,0.259,0.449
7yOyOms16gwHUQZp5MzpSK,mandopop,無眠,Sodagreen,0.347,0.287
50tINlxyHhT3TKanjxwtKC,mandopop,執迷不悔,Faye Wong,0.29,0.549
6Vdb5GA3Q0zlmrMfHjgUwi,mandopop,天黑黑,Stefanie Sun,0.387,0.263
1BB7sXW1JrPfR4EaFmTDCv,mandopop,短髮,Gigi Leung,0.341,0.564
0VYGheR9LhYyElfxe7Y9uk,mandopop,秋夜,倫永亮,0.25,0.158
3svBK6zrkHMMiDVIHliiAy,mandopop,新鴛鴦蝴蝶夢,Fei Yu-ching,0.369,0.263
4v9vrLPQAeSzKNQBmNX1ql,mandopop,聽見 (听见),JS,0.26,0.837
37B74urdXel24aZjjLX3Lc,mandopop,練習,Andy Lau,0.238,0.523
3o3fF3C0RnNDmYgYEcVa7g,mandopop,寂寞暴風雨,青鳥飛魚,0.275,0.608
4iaUhRO2kP9sOaeOImmLJI,mandopop,藍蓮花,Xu Wei,0.46,0.549
0upBvpKQC2GKU1ku8gPLNS,mandopop,四季,辛龍,0.196,0.432
0E4SOtfJAgKXmVrY2CJLnE,metal,Angels,Within Temptation,0.192,0.865
6ursmCnbc9oDRGa2yHKkoZ,metal,Roots Bloody Roots,Sepultura,0.261,0.874
5RHG4SQ6iJ1qQJmt3EFJCX,metal,We're Not Gonna Take It,Twisted Sister,0.922,0.924
0lCwaZYSRy6q0jLmnYiQxi,metal,Laid to Rest,Lamb of God,0.158,0.959
50r8v0uwRlhlBiy3o39DIq,metal,Poison,Alice Cooper,0.285,0.893
66f5dM5SeIs4meV5ZNLcZC,metal,Visions in My Head,Obituary,0.174,0.89
4vJr55lngvhSM8WIh9CjQc,metal,Cemetery Gates,Pantera,0.426,0.726
7tuPKHwOe83qC2djmlKbFr,metal,The Motherload,Mastodon,0.347,0.971
59pBA1HUMol92PIIeJ0h9F,metal,Painkiller,Judas Priest,0.101,0.987
4fj8NzcAJfVYelreg3I32V,metal,Love Hurts,Nazareth,0.407,0.486
1qlRSRaD3Hb5lfzcAs0Ev1,metal,Carrie - Single Version,Various Artists,0.144,0.524
2dbOYFfS7r7NAzquRvji9A,metal,Balls to the Wall,Accept,0.328,0.739
7w6PJe5KBPyvuRYxFkPssC,metal,No More Tears,Ozzy Osbourne,0.315,0.749
1f2nJKg780VxYIveVq6Xej,metal,South Of Heaven,Slayer,0.0395,0.991
5J0s7y5Qt9zMCd4weeSQ6N,metal,Breaking the Law,Judas Priest,0.491,0.961
40qSFV6TIvL46ZUlsZnpih,metal,Quantum Flux,Northlane,0.264,0.907
7txxAtOMwLLnQTpKeBL6bp,metal,Mother,Danzig,0.342,0.763
2dQUNg3OGqVXrfjDpgJcCu,metal,You Will Know My Name,Arch Enemy,0.104,0.947
7oaHtCQsAKIFFBCRDty9yn,metal,You Only Live Once,Suicide Silence,0.24,0.954
61dTqhd46yMkSWmC5LAh5F,metal,Angel Of Death,Slayer,0.0829,0.994
6bDVc03eMOMfvKez5qMAcq,metal-misc,Still Counting,Volbeat,0.366,0.923
67JcIsAxt2NKL1q9depQTP,metal-misc,Still Loving You,Scorpions,0.11,0.536
60KqEUtRPr7E0Difa7hfOy,metal-misc,Redneck,Lamb of God,0.0576,0.996
1wnq9TwifJ9ipLUFsm8vKx,metal-misc,Lola Montez,Volbeat,0.677,0.875
3vjfFKMqFclw9KJdTaMLRz,metal-misc,Now We Die,Machine Head,0.0783,0.98
0hgCitquBvVVW8K4fLk56L,metal-misc,Proving Grounds,Attila,0.321,0.961
06IbVDQRIM4USfAdJY06sG,metal-misc,At War With Reality,At The Gates,0.399,0.991
4hOohf45f0JtxYKNsEAIOV,metal-misc,For Whom The Bell Tolls,Metallica,0.213,0.861
1BxN8obIlzutEpzedUX5XJ,metal-misc,Gateways,Dimmu Borgir,0.15,0.943
4NyLHJAMsAPkP4RrZGFkoz,metal-misc,Heroes And Tombs,At The Gates,0.2,0.963
2h1rjzw90ZeMgbzOHJFHao,metal-misc,What If I Was Nothing,All That Remains,0.221,0.768
2l7cgpgIJ7reophrNBVNNg,metal-misc,Rusted Nail,In Flames,0.231,0.943
0z09OVa4ZNJ4oQydl9XolX,metal-misc,Adrenalize,In This Moment,0.43,0.96
3amR3pxfJIBJTFLdOCcf6k,metal-misc,I Wanna Rock,Twisted Sister,0.671,0.911
4mm5XXEXkzyex6D0MB6g59,metal-misc,Man On The Silver Mountain,Rainbow,0.834,0.782
50mHTNxev0bSYQhuAASe17,metalcore,Parallels,As I Lay Dying,0.0391,0.97
411GxeLBfejBTzT1WBXSgn,metalcore,Break Down The Walls,Asking Alexandria,0.287,0.916
6MdAoknD4tWcqYm7J0SQGh,metalcore,It's Dangerous Business Walking Out Your Front Door,Underoath,0.125,0.956
2IXhyxZCN3ZkVPHQJXi5ij,metalcore,Wild Eyes,Parkway Drive,0.197,0.99
0trCwMj9kgudGTqUVDbvbp,metalcore,A Bid Farewell,Killswitch Engage,0.299,0.985
0dbryPSqnXujLvaP6mSusO,metalcore,Fast Forward to 2012,A Day To Remember,0.676,0.939
2hW1WO2ArjZmj7M8JPxmaB,metalcore,Our Kings,Miss May I,0.0949,0.99
34aTmQ5ZmJFHlxQTRB5LDy,metalcore,Back Burner,August Burns Red,0.292,0.941
51KppU0IIWlSI6KnQREG55,metalcore,Gravedigger,Architects,0.226,0.943
22HKVFnAtvdUEfMdkQIXvM,metalcore,Story Of A Stranger,Breakdown of Sanity,0.14,0.946
6CnqEMkpDvlqXlJpyqMgXO,metalcore,Hollow Bodies,blessthefall,0.159,0.969
4lnmdAWAhVdmbDBEC4gy0d,metalcore,GNF,Like Moths To Flames,0.169,0.992
6H0bqwCWFGc7D4H3GN0Rz6,metalcore,Samsara,Parkway Drive,0.15,0.453
4nwZTGMAG2TUANfMzRbH9E,metalcore,Hit The Floor,Bullet For My Valentine,0.609,0.921
2JP1A26nGpRilkXT3uDGvB,metalcore,Nobody Don't Dance No More,Asking Alexandria,0.262,0.959
1u8W9D49pyUKQEJ9m36Hph,metalcore,Slipping Away,The Ghost Inside,0.567,0.946
0I7a5s9fuXFXgYepRI4Uj6,metalcore,Beliefs,We Came As Romans,0.229,0.96
0fE5kL2rRlaSQ86OvZG1NX,metalcore,Always,Killswitch Engage,0.316,0.936
5KAkja70k5PCW0GJxMYEjY,metalcore,Rationalist,August Burns Red,0.273,0.976
7lYrz70DntWR7o8Sqfz0Ok,metalcore,The Sound Of Truth,As I Lay Dying,0.277,0.981
1TdIjbFn0XzNtNYWN30XtM,metalcore,Behind The Throne,Architects,0.0389,0.577
3SQPAhGwRHXe36kVkpOW0V,metalcore,We Have Fallen,Miss May I,0.0638,0.989
13D36vAQxgYzwK1qI3IVGr,metalcore,King for a Day (feat. Kellin Quinn),Pierce The Veil,0.455,0.963
4Lt9S2QcYm76NKLAw65rIG,metalcore,The End,Bullet For My Valentine,0.078,0.869
1704kryXr8D4SdPs3lNL1l,metalcore,The Ascent,The Devil Wears Prada,0.0374,0.206
6Iv4mSM9jUxLYEAIuyQIEv,minimal-techno,Bells at Dusk,Robert Hood,0.0702,0.928
5UdbkZ8IOTW66oCijFHpgJ,minimal-techno,Afterburner,Nhar,0.539,0.68
4t6yucLd90THjUxK0px0vD,minimal-techno,Trunkated,Gaiser,0.057,0.412
4cS4P3fuBXhHHMnhywZueX,minimal-techno,Circles (Original Mix),Various Artists,0.232,0.698
2HulOhZMpGIFARxvH0yjtK,minimal-techno,Flat Lightning - Original Mix,UMEK,0.282,0.903
2skk9vNeXqbRrbc3BFuJxG,minimal-techno,Can You Relate - Slam Remix,Various Artists,0.231,0.62
2ozphU4bzcQAwUYbpJX7EU,minimal-techno,I Feel Speed - Original Club Mix,Dubfire,0.403,0.637
0ILPyzPx7uyoAQ48iAixih,minimal-techno,Workaholic,Alesso,0.0948,0.586
33faGjglYYV708bu6amsvm,minimal-techno,Maggie,Federico Milani,0.647,0.721
2RYrZLMyrtmY6pAmskiMo9,minimal-techno,Control - Koen Groeneveld Rmx,Dataworx,0.0376,0.502
6qDJ2v9ccRR3Qb06m4rrIZ,minimal-techno,Flying Ornaments,Various Artists,0.154,0.765
7E2hkRRn2wbj5Zwx1sm0vm,minimal-techno,Brutal Weapons,Slagsmålsklubben,0.421,0.766
3bdjV5W96MLxZFDAmO1374,minimal-techno,Rekorder 6.1,Rekorder,0.413,0.559
0RvMG0PBy3uMRz2nULfjsK,minimal-techno,Way Out,Ellen Allien,0.707,0.71
3eXfTZKQnLgdQbyzYRdAds,minimal-techno,Soul to Rest - Kombinat 100 feat. Ginger Remix,Various Artists,0.512,0.659
6BlNaSoYBhnPBeDtIpcyX6,minimal-techno,Left,Marian,0.295,0.479
1ph6Bncj7s3BmYp6FkIzP8,minimal-techno,Miss You,Various Artists,0.216,0.134
2Cy8eXiFYJZo0rMCNLrSef,minimal-techno,Partouze - Original,Dirty South,0.145,0.775
0GlgJAMcEXPz2LrGwXLQsK,minimal-techno,I Am A Maschine - Slok Rework,Boris Brejcha,0.361,0.81
6jvFK4v3oLMPfm6g030H0g,minimal-techno,Feuervogel,Solomun & Stimming,0.14,0.531
5y5Af0PDCsaHBJ0ASUzOTl,minimal-techno,Loreley - Original Mix,Various Artists,0.0312,0.467
6H0IJboDtJ7I7wad08B5U7,minimal-techno,Locomotion,Plastikman,0.572,0.299
37g7i2fOzRyw8Z8tNdsT68,minimal-techno,Raw Groove,Homework,0.511,0.752
4saDB8rpYcBOyaDdWUqNgi,minimal-techno,Remainings III - Paul Ritch Remix,Adam Beyer,0.427,0.853
